time_s,radius_m,max_C,max_radius_m,mean_C,T_surface_C,C_surface,T_r0.0cm_C,T_r0.1cm_C,T_r0.2cm_C,T_r0.3cm_C,T_r0.4cm_C,T_r0.5cm_C,T_r0.6cm_C,T_r0.7cm_C,T_r0.8cm_C,T_r0.9cm_C,T_r1.0cm_C,T_r1.1cm_C,T_r1.2cm_C,T_r1.3cm_C,T_r1.4cm_C,T_r1.5cm_C,T_r1.6cm_C,T_r1.7cm_C,T_r1.8cm_C,T_r1.9cm_C,T_r2.0cm_C,C_r0.0cm,C_r0.1cm,C_r0.2cm,C_r0.3cm,C_r0.4cm,C_r0.5cm,C_r0.6cm,C_r0.7cm,C_r0.8cm,C_r0.9cm,C_r1.0cm,C_r1.1cm,C_r1.2cm,C_r1.3cm,C_r1.4cm,C_r1.5cm,C_r1.6cm,C_r1.7cm,C_r1.8cm,C_r1.9cm,C_r2.0cm
148080,0.012,0.17386944921457834,0,0.13445517311597494,49.998934426231131,0.054302638384656744,49.998934426230925,49.998934426230917,49.998934426230939,49.998934426230903,49.99893442623091,49.998934426230903,49.998934426230967,49.998934426231109,49.998934426231344,49.998934426231628,49.998934426231912,49.998934426231934,49.998934426231131,,,,,,,,,0.17386944921457834,0.17343706259985869,0.17213400060626152,0.16994170896275693,0.16682619435811069,0.1627324362169755,0.15757399983912723,0.1512132773779617,0.14342093415262447,0.13378140263188879,0.12142251530517599,0.10388447643744181,0.054302638384656744,,,,,,,,
148140,0.012,0.17381755809373514,0,0.13442066896366428,49.998934426229134,0.054298482696176653,49.998934426230974,49.998934426230946,49.998934426230967,49.998934426231031,49.998934426231045,49.998934426231052,49.998934426231067,49.998934426231031,49.998934426230932,49.998934426230747,49.998934426230406,49.998934426229923,49.998934426229134,,,,,,,,,0.17381755809373514,0.17338538538402495,0.17208296602330261,0.16989174875076893,0.16677774619945665,0.16268594835231431,0.15752993878597035,0.15117214151780345,0.1433832792863601,0.1337478952498275,0.12139406463655092,0.10386269429590181,0.054298482696176653,,,,,,,,
148200,0.012,0.17376571935886576,0,0.13438619803201843,49.998934426228971,0.054294333216308097,49.998934426230996,49.998934426230981,49.998934426230967,49.998934426230946,49.998934426230875,49.998934426230718,49.998934426230541,49.998934426230257,49.99893442622983,49.998934426229333,49.998934426228899,49.998934426228686,49.998934426228971,,,,,,,,,0.17376571935886576,0.17333376030435627,0.17203198282718862,0.16984183867687633,0.16672934643000809,0.16263950662480012,0.15748592110660464,0.15113104573835845,0.1433456606388297,0.13371441957183339,0.12136564030982797,0.10384093171508556,0.054294333216308097,,,,,,,,
148260,0.012,0.17371393292879922,0,0.13435176027141826,49.998934426229575,0.054290189932705353,49.998934426230718,49.998934426230683,49.998934426230619,49.998934426230562,49.998934426230448,49.99893442623025,49.998934426230107,49.998934426229923,49.998934426229809,49.998934426229738,49.99893442622971,49.998934426229745,49.998934426229575,,,,,,,,,0.17371393292879922,0.17328218728010955,0.17198105093845861,0.16979197866374979,0.16668099497540972,0.16259311096388795,0.15744194673513018,0.15108998997921583,0.14330807815599125,0.13368097555120767,0.12133724228687039,0.10381918866738465,0.054290189932705353,,,,,,,,
148320,0.012,0.17366219872253075,0,0.13431735563234315,49.998934426231514,0.054286052833052705,49.998934426230377,49.998934426230342,49.998934426230335,49.998934426230271,49.998934426230207,49.998934426230129,49.998934426230022,49.99893442622993,49.998934426229873,49.998934426229816,49.998934426229944,49.998934426230491,49.998934426231514,,,,,,,,,0.17366219872253075,0.17323066623070696,0.17193017027781379,0.16974216863421701,0.16663269176145695,0.16254676129917556,0.15739801560577971,0.15104897418008531,0.14327053178390961,0.13364756314134293,0.12130887052961477,0.10379746512524286,0.054286052833052705,,,,,,,,
148380,0.012,0.17361051665921987,0,0.1342829840653702,49.998934426228907,0.054281921905064347,49.998934426230178,49.998934426230157,49.998934426230136,49.998934426230122,49.998934426230072,49.99893442622998,49.99893442622993,49.998934426229837,49.998934426229667,49.998934426229468,49.998934426229205,49.998934426228978,49.998934426228907,,,,,,,,,0.17361051665921987,0.17317919707573409,0.17187934076611591,0.16969240851126199,0.16658443671409484,0.16250045756040193,0.15735412765291693,0.15100799828079622,0.14323302146875577,0.13361418229572253,0.12128052500007076,0.10377576106115559,0.054281921905064347,,,,,,,,
148440,0.012,0.17355888665819347,0,0.1342486455211756,49.998934426228807,0.054277797136484979,49.998934426230029,49.998934426230008,49.998934426229987,49.99893442622998,49.998934426229937,49.998934426229845,49.998934426229823,49.998934426229781,49.998934426229738,49.99893442622961,49.998934426229383,49.998934426229042,49.998934426228807,,,,,,,,,0.17355888665819347,0.173127779734943,0.1718285623243907,0.1696426982180276,0.16653622975942073,0.16245419967745001,0.15731028281103959,0.1509670622212998,0.14319554715680891,0.13358083296792228,0.12125220566032245,0.10375407644767135,0.054277797136484979,,,,,,,,
148500,0.012,0.17350730863894143,0,0.13421433995053267,49.998934426231877,0.054273678515090462,49.998934426229908,49.998934426229901,49.998934426229908,49.998934426229901,49.998934426229866,49.998934426229809,49.998934426229809,49.998934426229845,49.99893442622993,49.998934426230058,49.998934426230342,49.998934426230882,49.998934426231877,,,,,,,,,0.17350730863894143,0.17307641412824751,0.17177783487382284,0.16959303767781123,0.16648807082368008,0.16240798758034272,0.1572664810147755,0.15092616594166564,0.14315810879445301,0.13354751511160767,0.12122391247252624,0.1037324112573898,0.054273678515090462,,,,,,,,
148560,0.012,0.17345578252111962,0,0.13418006730431281,49.998934426231465,0.054269566028684178,49.998934426229873,49.998934426229873,49.998934426229887,49.998934426229894,49.998934426229937,49.998934426229951,49.998934426230015,49.9989344262301,49.998934426230207,49.998934426230377,49.998934426230591,49.99893442623101,49.998934426231465,,,,,,,,,0.17345578252111962,0.17302510017572678,0.17172715833575905,0.16954342681406762,0.16643995983326942,0.16236182119924558,0.15722272219888481,0.15088530938208386,0.14312070632817936,0.13351422868053581,0.12119564539891228,0.10371076546296294,0.054269566028684178,,,,,,,,
148620,0.012,0.1734043082245483,0,0.13414582753348531,49.998934426230043,0.054265459665101587,49.998934426229958,49.998934426229972,49.998934426229958,49.998934426230036,49.998934426230079,49.998934426230115,49.998934426230207,49.998934426230299,49.99893442623037,49.998934426230456,49.998934426230477,49.998934426230463,49.998934426230043,,,,,,,,,0.1734043082245483,0.17297383779762335,0.17167653263170723,0.16949386555040785,0.16639189671473495,0.16231570046446572,0.15717900629825929,0.15084449248286461,0.14308333970458526,0.13348097362855443,0.1211674044017836,0.10368913903709472,0.054265459665101587,,,,,,,,
148680,0.012,0.1733528856692079,0,0.13411162058911441,49.998934426227684,0.054261359412206903,49.9989344262301,49.998934426230079,49.998934426230107,49.998934426230136,49.99893442623015,49.998934426230136,49.998934426230122,49.998934426230051,49.998934426229873,49.998934426229567,49.998934426228999,49.998934426228281,49.998934426227684,,,,,,,,,0.1733528856692079,0.1729226269143388,0.17162595768333122,0.16944435381059475,0.16634388139476827,0.16226962530644745,0.15713533324791834,0.15080371518443411,0.14304600887037125,0.13344774990959971,0.12113918944351447,0.10366753195253961,0.054261359412206903,,,,,,,,
148740,0.012,0.17330151477524908,0,0.13407744642236569,49.998934426227201,0.054257265257894885,49.998934426230086,49.998934426230051,49.998934426230058,49.998934426230022,49.998934426229958,49.998934426229809,49.998934426229717,49.998934426229546,49.998934426229354,49.99893442622912,49.998934426228836,49.998934426228345,49.998934426227201,,,,,,,,,0.17330151477524908,0.17287146744644441,0.17157543341246181,0.169394891518553,0.16629591380021633,0.16222359565578201,0.15709170298301775,0.15076297742734268,0.14300871377234806,0.13341455747770187,0.1211110004865551,0.10364594418210565,0.054257265257894885,,,,,,,,
148800,0.012,0.17325019546297685,0,0.13404330498449599,49.998934426230953,0.054253177190089277,49.998934426229859,49.998934426229845,49.998934426229795,49.998934426229731,49.998934426229646,49.998934426229482,49.998934426229333,49.998934426229162,49.998934426228935,49.998934426228715,49.998934426228693,49.998934426229205,49.998934426230953,,,,,,,,,0.17325019546297685,0.17282035931466444,0.17152495974108015,0.16934547859835353,0.16624799385806599,0.16217761144319284,0.15704811543883621,0.15072227915225292,0.14297145435742561,0.13338139628697607,0.12108283749342384,0.10362437569864973,0.054253177190089277,,,,,,,,
148860,0.012,0.17319892765286685,0,0.13400919622686369,49.998934426230178,0.054249095196743778,49.998934426229567,49.99893442622956,49.998934426229503,49.998934426229482,49.998934426229461,49.99893442622939,49.998934426229418,49.99893442622944,49.998934426229468,49.998934426229503,49.998934426229532,49.998934426229717,49.998934426230178,,,,,,,,,0.17319892765286685,0.1727693024398933,0.17147453659133455,0.16929611497422936,0.1662001214954596,0.1621316725995503,0.15700457055078898,0.15068162029995122,0.14293423057262439,0.13334826629163177,0.12105470042671498,0.10360282647508247,0.054249095196743778,,,,,,,,
148920,0.012,0.17314771126555126,0,0.13397512010092028,49.998934426229596,0.054245019265840966,49.998934426229475,49.998934426229475,49.998934426229461,49.998934426229475,49.998934426229489,49.998934426229432,49.998934426229468,49.998934426229482,49.998934426229475,49.998934426229447,49.99893442622939,49.998934426229397,49.998934426229596,,,,,,,,,0.17314771126555126,0.17271829674318054,0.17142416388552578,0.16924680057056182,0.16615229663968206,0.1620857790558593,0.15696106825441616,0.15064100081133841,0.14289704236506542,0.13331516744596478,0.12102658924909267,0.10358129648436401,0.054245019265840966,,,,,,,,
148980,0.012,0.17309654622182616,0,0.13394107655821419,49.99893442622713,0.054240949385393727,49.998934426229475,49.998934426229475,49.998934426229482,49.998934426229489,49.998934426229503,49.998934426229496,49.998934426229567,49.998934426229638,49.998934426229752,49.998934426229766,49.998934426229546,49.9989344262288,49.99893442622713,,,,,,,,,0.17309654622182616,0.1726673421457392,0.1713738415461154,0.16919753531188814,0.16610451921816702,0.1620399307432655,0.15691760848538899,0.15060042062743417,0.14285988968197597,0.13328209970436136,0.12099850392329366,0.10355978569950622,0.054240949385393727,,,,,,,,
149040,0.012,0.17304543244264844,0,0.13390706555038984,49.998934426228729,0.054236885543443275,49.998934426229511,49.998934426229525,49.998934426229496,49.998934426229511,49.998934426229525,49.998934426229461,49.998934426229454,49.998934426229411,49.998934426229347,49.998934426229297,49.998934426229276,49.99893442622917,49.998934426228729,,,,,,,,,0.17304543244264844,0.17261643856894185,0.17132356949572178,0.16914831912289785,0.16605678915849478,0.16199412759305304,0.15687419117950713,0.15055987968937526,0.14282277247068689,0.13324906302129652,0.12097044441212619,0.10353829409357164,0.054236885543443275,,,,,,,,
149100,0.012,0.17299436984913594,0,0.13387308702918679,49.998934426229084,0.054232827728060463,49.998934426229482,49.998934426229475,49.998934426229461,49.998934426229468,49.998934426229425,49.998934426229347,49.99893442622929,49.998934426229205,49.99893442622907,49.998934426228921,49.998934426228779,49.998934426228814,49.998934426229084,,,,,,,,,0.17299436984913594,0.17256558593432117,0.1712733476571206,0.16909915192843353,0.16600910638839197,0.16194836953664415,0.15683081627269874,0.15051937793841555,0.142785690678633,0.13321605735133418,0.12094241067847018,0.10351682163967377,0.054232827728060463,,,,,,,,
149160,0.012,0.17294335836256719,0,0.13383914094644034,49.998934426228992,0.054228775927346068,49.998934426229368,49.998934426229376,49.998934426229333,49.998934426229319,49.998934426229269,49.998934426229198,49.998934426229155,49.998934426229098,49.99893442622907,49.998934426228999,49.998934426228956,49.998934426228985,49.998934426228992,,,,,,,,,0.17294335836256719,0.17251478416356961,0.17122317595324463,0.16905003365349003,0.16596147083573118,0.16190265650559962,0.15678748370102041,0.15047891531592592,0.14274864425335279,0.13318308264912698,0.12091440268527708,0.10349536831097668,0.054228775927346068,,,,,,,,
149220,0.012,0.17289239790438099,0,0.13380522725408087,49.99893442622686,0.054224730129428474,49.998934426229248,49.998934426229248,49.998934426229212,49.998934426229226,49.99893442622917,49.998934426229106,49.998934426229056,49.998934426228985,49.998934426228864,49.998934426228679,49.998934426228395,49.998934426227869,49.99893442622686,,,,,,,,,0.17289239790438099,0.17246403317853901,0.17117305430718333,0.16900096422321445,0.16591388242853136,0.1618569884316175,0.15674419340065687,0.15043849176339388,0.14271163314248839,0.13315013886941604,0.12088642039556936,0.10347393408069525,0.054224730129428474,,,,,,,,
149280,0.012,0.17284148839617275,0,0.13377134590413203,49.998934426226327,0.05422069032246643,49.998934426229127,49.99893442622912,49.998934426229077,49.998934426229049,49.998934426228978,49.998934426228857,49.99893442622875,49.998934426228566,49.998934426228296,49.998934426227926,49.998934426227486,49.998934426226946,49.998934426226327,,,,,,,,,0.17284148839617275,0.17241333290123731,0.17112298264217923,0.16895194356290252,0.16586634109495343,0.16181136524653109,0.15670094530791795,0.15039810722242075,0.14267465729378292,0.13311722596702893,0.12085846377243945,0.10345251892209378,0.05422069032246643,,,,,,,,
149340,0.012,0.17279062975970286,0,0.13373749684871505,49.998934426224494,0.054216656494646187,49.998934426228885,49.998934426228871,49.998934426228828,49.998934426228757,49.998934426228637,49.998934426228416,49.998934426228189,49.998934426227876,49.998934426227436,49.998934426226867,49.998934426226157,49.99893442622534,49.998934426224494,,,,,,,,,0.17279062975970286,0.17236268325383555,0.1710729608816359,0.16890297159800649,0.16581884676330866,0.16176578688231505,0.15665773935924521,0.15035776163472817,0.14263771665508607,0.13308434389688431,0.12083053277905287,0.10343112280848869,0.054216656494646187,,,,,,,,
149400,0.012,0.17273982191688633,0,0.1337036800400434,49.998934426227954,0.054212628634184808,49.998934426228459,49.998934426228409,49.998934426228367,49.998934426228267,49.998934426228075,49.998934426227883,49.998934426227663,49.998934426227471,49.998934426227386,49.998934426227521,49.998934426227883,49.998934426228082,49.998934426227954,,,,,,,,,0.17273982191688633,0.17231208415865945,0.17102298894910817,0.16885404825412537,0.16577139936204882,0.16172025327107706,0.15661457549120381,0.15031745494214996,0.14260081117434736,0.13305149261398627,0.12080262737864417,0.10340974571324513,0.054212628634184808,,,,,,,,
149460,0.012,0.17268906478979767,0,0.13366989543042515,49.998934426229432,0.054208606729325599,49.998934426228047,49.998934426228011,49.99893442622799,49.998934426227976,49.998934426227876,49.998934426227798,49.99893442622777,49.998934426227756,49.998934426227791,49.998934426227848,49.998934426228047,49.998934426228423,49.998934426229432,,,,,,,,,0.17268906478979767,0.17226153553819284,0.17097306676830687,0.16880517345700954,0.16572399881977123,0.16167476434506217,0.15657145364048655,0.15027718708663643,0.14256394079961934,0.13301867207342702,0.12077474753451875,0.10338838760977891,0.054208606729325599,,,,,,,,
149520,0.012,0.17263835830066943,0,0.1336361429722624,49.998934426229532,0.054204590768342165,49.998934426227905,49.998934426227898,49.998934426227883,49.998934426227933,49.998934426227976,49.998934426228018,49.998934426228196,49.998934426228459,49.998934426228779,49.998934426229148,49.998934426229418,49.998934426229503,49.998934426229532,,,,,,,,,0.17263835830066943,0.17221103731507695,0.17092319426309704,0.16875634713255971,0.1656766450652167,0.16162932003665131,0.15652837374391229,0.15023695801025272,0.14252710547905684,0.13298588223038604,0.1207468932100525,0.10336704847155576,0.054204590768342165,,,,,,,,
149580,0.012,0.17258770237189219,0,0.133602422618051,49.998934426231457,0.054200580739536229,49.998934426228082,49.998934426228125,49.998934426228125,49.99893442622821,49.99893442622831,49.998934426228409,49.998934426228566,49.998934426228764,49.998934426228928,49.998934426229148,49.998934426229482,49.998934426230115,49.998934426231457,,,,,,,,,0.17258770237189219,0.17216058941210974,0.1708733713574983,0.168707569206826,0.1656293380272697,0.16158392027836105,0.15648533573842624,0.15019676765517895,0.14249030516091638,0.13295312304013013,0.12071906436869144,0.10334572827209118,0.054200580739536229,,,,,,,,
149640,0.012,0.17253709692601354,0,0.13356873432038027,49.998934426232097,0.054196576631237205,49.998934426228374,49.998934426228388,49.998934426228416,49.998934426228509,49.998934426228608,49.998934426228722,49.998934426228899,49.99893442622912,49.998934426229361,49.998934426229624,49.998934426229944,49.998934426230569,49.998934426232097,,,,,,,,,0.17253709692601354,0.17211019175224576,0.17082359797568394,0.16865883960600797,0.16558207763495794,0.16153856500284305,0.15644233956109924,0.15015661596370974,0.14245353979355616,0.13292039445801279,0.12069126097395159,0.10332442698495042,0.054196576631237205,,,,,,,,
149700,0.012,0.17248654188573809,0,0.13353507803193276,49.99893442623312,0.05419257843180536,49.998934426228686,49.998934426228701,49.998934426228764,49.998934426228836,49.998934426228971,49.998934426229091,49.998934426229383,49.998934426229717,49.998934426230178,49.998934426230782,49.998934426231642,49.998934426232751,49.99893442623312,,,,,,,,,0.17248654188573809,0.17205984425859552,0.17077387404198033,0.1686101582564542,0.16553486381745172,0.16149325414288429,0.15639938514912755,0.15011650287825376,0.14241680932543579,0.13288769643947435,0.12066348298941891,0.10330314458374855,0.05419257843180536,,,,,,,,
149760,0.012,0.17243603717392672,0,0.13350145370548391,49.998934426232253,0.054188586129626064,49.99893442622912,49.998934426229113,49.998934426229212,49.998934426229354,49.998934426229518,49.998934426229724,49.998934426229994,49.998934426230257,49.998934426230598,49.998934426230839,49.998934426231152,49.998934426231628,49.998934426232253,,,,,,,,,0.17243603717392672,0.17200954685442482,0.17072419948086667,0.16856152508466146,0.16548769650406367,0.16144798763140575,0.15635647243983214,0.15007642834133364,0.1423801137051158,0.1328550289400415,0.12063573037874883,0.10328188104214983,0.054188586129626064,,,,,,,,
149820,0.012,0.17238558271359675,0,0.13346786129390215,49.998934426228665,0.05418459971311454,49.998934426229624,49.998934426229646,49.998934426229695,49.998934426229837,49.998934426229965,49.998934426230122,49.998934426230363,49.998934426230605,49.998934426230775,49.998934426230868,49.998934426230754,49.99893442623025,49.998934426228665,,,,,,,,,0.17238558271359675,0.17195929946315489,0.17067457421697516,0.16851294001727493,0.16544057562424891,0.16140276540146298,0.15631360137065931,0.15003639229558599,0.14234345288125785,0.13282239191532721,0.12060800310566655,0.10326063633386819,0.05418459971311454,,,,,,,,
149880,0.012,0.17233517842792173,0,0.13343430075014884,49.998934426231983,0.054180619170715448,49.998934426230022,49.998934426230029,49.998934426230058,49.998934426230171,49.998934426230228,49.998934426230299,49.998934426230427,49.998934426230583,49.998934426230754,49.998934426230967,49.998934426231237,49.998934426231529,49.998934426231983,,,,,,,,,0.17233517842792173,0.17190910200836282,0.17062499817509072,0.16846440298108856,0.16539350110760445,0.16135758738624628,0.15627077187918006,0.14999639468376083,0.14230682680262441,0.13278978532103108,0.12058030113396681,0.10323941043266695,0.054180619170715448,,,,,,,,
149940,0.012,0.17228482424022701,0,0.13340077202727538,49.998934426230768,0.054176644490898825,49.998934426230271,49.998934426230271,49.998934426230285,49.998934426230392,49.998934426230434,49.99893442623052,49.99893442623064,49.998934426230797,49.998934426230889,49.998934426230981,49.998934426230981,49.99893442623091,49.998934426230768,,,,,,,,,0.17228482424022701,0.17185895441377608,0.17057547128014655,0.16841591390303973,0.16534647288386548,0.16131245351907597,0.15622798390308676,0.14995643544871892,0.14227023541807626,0.13275720911293637,0.12055262442751184,0.10321820331235733,0.054176644490898825,,,,,,,,
150000,0.012,0.17223452007399961,0,0.1333672750784296,49.998934426228338,0.054172675662163855,49.998934426230484,49.998934426230484,49.998934426230491,49.998934426230576,49.998934426230626,49.998934426230669,49.998934426230754,49.998934426230832,49.998934426230903,49.998934426230839,49.998934426230569,49.998934426229937,49.998934426228338,,,,,,,,,0.17223452007399961,0.17180885660328324,0.17052599345723377,0.16836747271021968,0.1652994908829146,0.16126736373341186,0.15618523738020107,0.14991651453343882,0.14223367867657841,0.13272466324691592,0.12052497295023608,0.10319701494680196,0.054172675662163855,,,,,,,,
150060,0.012,0.17218426585287572,0,0.1333338098568477,49.998934426231031,0.054168712673038681,49.998934426230626,49.998934426230619,49.998934426230605,49.998934426230647,49.998934426230605,49.998934426230548,49.998934426230505,49.998934426230399,49.998934426230313,49.9989344262302,49.998934426230193,49.998934426230349,49.998934426231031,,,,,,,,,0.17218426585287572,0.17175880850092087,0.17047656463158967,0.16831907932986115,0.16525255503476982,0.16122231796284164,0.15614253224846389,0.14987663188100761,0.14219715652719245,0.13269214767892476,0.12049734666614029,0.1031758453099105,0.054168712673038681,,,,,,,,
150120,0.012,0.17213406150064542,0,0.13330037631585759,49.998934426229212,0.054164755512078076,49.998934426230562,49.998934426230548,49.99893442623052,49.998934426230548,49.998934426230491,49.998934426230434,49.998934426230434,49.99893442623042,49.998934426230392,49.998934426230321,49.998934426230207,49.998934426229937,49.998934426229212,,,,,,,,,0.17213406150064542,0.17170881003087901,0.17042718472860133,0.16827073368934306,0.16520566526958938,0.16117731614108574,0.15609986844593901,0.14983678743462445,0.14216066891907936,0.13265966236500332,0.12046974553929402,0.1031546943756415,0.054164755512078076,,,,,,,,
150180,0.012,0.17208390694125703,0,0.13326697440888119,49.998934426231529,0.054160804167864722,49.998934426230477,49.998934426230484,49.998934426230448,49.99893442623047,49.99893442623042,49.998934426230385,49.998934426230356,49.998934426230335,49.998934426230285,49.998934426230285,49.998934426230292,49.998934426230505,49.998934426231529,,,,,,,,,0.17208390694125703,0.17165886111750461,0.17037785367381109,0.1682224357161943,0.16515882151767539,0.16113235820200031,0.15605724591081691,0.14979698113760365,0.14212421580150258,0.13262720726127925,0.12044216953383682,0.10313356211800337,0.054160804167864722,,,,,,,,
150240,0.012,0.17203380209880847,0,0.13323360408942941,49.998934426231948,0.054156858629009298,49.998934426230413,49.99893442623042,49.998934426230392,49.998934426230427,49.998934426230399,49.998934426230392,49.998934426230399,49.998934426230413,49.998934426230399,49.998934426230313,49.998934426230221,49.998934426230228,49.998934426231948,,,,,,,,,0.17203380209880847,0.17160896168529371,0.17032857139290716,0.16817418533808595,0.16511202370946632,0.1610874440795706,0.15601466458140756,0.14975721293336866,0.14208779712382186,0.13259478232396313,0.1204146186139755,0.10311244851105224,0.054156858629009298,,,,,,,,
150300,0.012,0.17198374689755233,0,0.13320026531110513,49.998934426234598,0.054152918884149873,49.998934426230392,49.998934426230385,49.998934426230363,49.998934426230413,49.998934426230377,49.998934426230356,49.998934426230413,49.998934426230491,49.998934426230647,49.998934426230981,49.998934426231592,49.99893442623263,49.998934426234598,,,,,,,,,0.17198374689755233,0.17155911165889584,0.17027933781172902,0.16812598248283586,0.16506527177554145,0.16104257370791464,0.15597212439614475,0.1497174827654556,0.14205141283549735,0.13256238750935093,0.12038709274398553,0.103091353528893,0.054152918884149873,,,,,,,,
150360,0.012,0.17193374126189251,0,0.13316695802760112,49.998934426233291,0.05414898492195188,49.998934426230456,49.998934426230463,49.998934426230512,49.998934426230583,49.998934426230676,49.998934426230825,49.998934426231131,49.998934426231571,49.998934426232104,49.998934426232772,49.998934426233419,49.998934426233745,49.998934426233291,,,,,,,,,0.17193374126189251,0.17150931096311126,0.17023015285626397,0.16807782707840571,0.1650185656466174,0.16099774702128053,0.1559296252935829,0.1496777905775106,0.14201506288608673,0.13253002277382245,0.12035959188820987,0.10307027714567846,0.05414898492195188,,,,,,,,
150420,0.012,0.17188378511638691,0,0.13313368219270191,49.998934426232971,0.054145056731107671,49.998934426230868,49.998934426230875,49.998934426230953,49.998934426231123,49.998934426231258,49.998934426231443,49.99893442623172,49.998934426231962,49.998934426232232,49.998934426232417,49.998934426232566,49.998934426232701,49.998934426232971,,,,,,,,,0.17188378511638691,0.17145955952289321,0.1701810164526501,0.16802971905290298,0.16497190525355124,0.16095296395404901,0.15588716721240001,0.14963813631329209,0.1419787472252475,0.1324976880738426,0.12033211601106004,0.10304921933561045,0.054145056731107671,,,,,,,,
150480,0.012,0.17183387838574435,0,0.13310043776028163,49.998934426231635,0.054141134300338477,49.998934426231351,49.998934426231365,49.998934426231408,49.998934426231514,49.998934426231592,49.998934426231664,49.998934426231756,49.99893442623182,49.998934426231806,49.99893442623172,49.998934426231543,49.998934426231344,49.998934426231635,,,,,,,,,0.17183387838574435,0.17140985726334493,0.17013192852717257,0.16798165833457868,0.16492529052733723,0.16090822444073061,0.1558447500913944,0.14959851991666839,0.14194246580273448,0.13246538336595967,0.12030466507701501,0.1030281800729384,0.054141134300338477,,,,,,,,
150540,0.012,0.17178402099482512,0,0.13306722468430482,49.998934426234911,0.054137217618392443,49.998934426231585,49.9989344262316,49.9989344262316,49.998934426231635,49.998934426231699,49.998934426231749,49.998934426231877,49.998934426232104,49.998934426232466,49.998934426233077,49.998934426233951,49.998934426234875,49.998934426234911,,,,,,,,,0.17178402099482512,0.17136020410972053,0.17008288900626506,0.16793364485182757,0.16487872139910781,0.16086352841596613,0.15580237386948567,0.14955894133161826,0.14190621856840063,0.13243310860680602,0.12027723905062124,0.10300715933195982,0.054137217618392443,,,,,,,,
150600,0.012,0.17173421286864105,0,0.13303404291882567,49.998934426235472,0.054133306674043077,49.998934426231806,49.998934426231813,49.998934426231877,49.99893442623199,49.998934426232104,49.998934426232296,49.998934426232559,49.998934426232914,49.998934426233284,49.998934426233717,49.998934426234229,49.998934426234754,49.998934426235472,,,,,,,,,0.17173421286864107,0.17131059998742446,0.17003389781650893,0.16788567853318812,0.16483219780013283,0.16081887581452653,0.1557600384857146,0.14951940050223064,0.1418700054721968,0.13240086375309751,0.12024983789649271,0.10298615708702036,0.054133306674043077,,,,,,,,
150660,0.012,0.17168445393235443,0,0.13300089241798818,49.998934426237639,0.054129401456093143,49.998934426232253,49.998934426232267,49.998934426232331,49.998934426232474,49.998934426232672,49.998934426232921,49.998934426233276,49.998934426233767,49.998934426234378,49.998934426235124,49.998934426235884,49.998934426236517,49.998934426237639,,,,,,,,,0.17168445393235446,0.17126104482201107,0.16998495488463281,0.16783775930734177,0.16478571966181962,0.16077426657131258,0.1557177438792422,0.14947989737270437,0.1418338264641712,0.13236864876163354,0.12022246157931055,0.10296517331251318,0.054129401456093143,,,,,,,,
150720,0.012,0.17163474411127805,0,0.13296777313602604,49.998934426234811,0.05412550195337102,49.998934426232871,49.998934426232907,49.998934426233014,49.99893442623317,49.998934426233411,49.998934426233667,49.998934426234023,49.998934426234399,49.998934426234769,49.99893442623506,49.998934426235202,49.998934426235124,49.998934426234811,,,,,,,,,0.17163474411127805,0.17121153853918419,0.16993606013751267,0.16778988710311296,0.16473928691571207,0.16072970062135444,0.15567548998935005,0.14944043188734785,0.14179768149446928,0.13233646358929671,0.12019511006382305,0.10294420798287936,0.05412550195337102,,,,,,,,
150780,0.012,0.17158508333087483,0,0.13293468502726186,49.998934426235387,0.054121608154733242,49.998934426233532,49.998934426233561,49.998934426233625,49.998934426233753,49.99893442623393,49.998934426234086,49.9989344262343,49.998934426234499,49.998934426234705,49.998934426234882,49.998934426235024,49.998934426234968,49.998934426235387,,,,,,,,,0.17158508333087483,0.17116208106479694,0.16988721350217051,0.16774206184946833,0.16469289949349106,0.16068517789981099,0.15563327675543942,0.14940100399057862,0.14176157051333368,0.13230430819305267,0.12016778331484557,0.10292326107260751,0.054121608154733242,,,,,,,,
150840,0.012,0.17153547151675669,0,0.13290162804610725,49.998934426233099,0.054117720049062096,49.99893442623398,49.998934426233987,49.998934426234051,49.998934426234136,49.998934426234257,49.998934426234328,49.998934426234491,49.998934426234626,49.998934426234719,49.998934426234669,49.998934426234449,49.998934426233845,49.998934426233099,,,,,,,,,0.17153547151675669,0.17111267232485078,0.16983841490577475,0.16769428347551621,0.16464655732697281,0.16064069834197001,0.15559110411703114,0.14936161362692332,0.14172549347110353,0.13227218252994946,0.12014048129725972,0.10290233255623354,0.054117720049062096,,,,,,,,
150900,0.012,0.17148590859468707,0,0.13286860214706375,49.998934426232978,0.054113837625267822,49.99893442623425,49.998934426234257,49.998934426234257,49.998934426234307,49.9989344262343,49.998934426234221,49.99893442623415,49.998934426233966,49.998934426233632,49.998934426233212,49.998934426232815,49.998934426232765,49.998934426232978,,,,,,,,,0.17148590859468707,0.17106331224549745,0.16978966427564146,0.16764655191050856,0.16460026034811143,0.16059626188324883,0.15554897201376691,0.14932226074101831,0.14168945031821567,0.13224008655711914,0.12011320397601483,0.10288142240834131,0.054113837625267822,,,,,,,,
