time_s,radius_m,implied_dry_mass_ratio_if_empirical_rho_real,length_cm_for_global_mass_only
44400.0,0.012453333333333334,0.7710413756696505,32.423681515518496
44460.0,0.012452,0.7712281565872653,32.41582894305444
44520.0,0.012450666666666667,0.7714140842143159,32.408016020944785
44580.0,0.012449333333333333,0.7715991598001642,32.400242642144306
44640.0,0.012447999999999999,0.7717833846078931,32.39250869944723
44700.0,0.012446666666666667,0.7719667599138808,32.38481408550409
44760.0,0.012445333333333333,0.7721492870070891,32.37715869285064
44820.0,0.012444,0.7723309671880907,32.36954241394751
44880.0,0.012442666666666666,0.7725118017689726,32.36196514118305
44940.0,0.012441333333333334,0.7726917920727437,32.354426766897014
45000.0,0.01244,0.7728709394324378,32.346927183416796
45060.0,0.012438666666666666,0.7730492451913187,32.339466283047535
45120.0,0.012437333333333333,0.773226710702085,32.33204395810403
45180.0,0.012436,0.7734033373264645,32.32466010092629
45240.0,0.012434666666666667,0.7735791264353011,32.31731460387445
45300.0,0.012433333333333333,0.77375407940772,32.31000735936225
45360.0,0.012432,0.7739281976309992,32.30273825986082
45420.0,0.012430666666666666,0.7741014825006348,32.29550719789443
45480.0,0.012429333333333332,0.7742739354195479,32.28831406607211
45540.0,0.012428,0.7744455577980124,32.281158757089024
45600.0,0.012426666666666666,0.7746163510537909,32.27404116371919
45660.0,0.012425333333333333,0.7747863166113453,32.26696117884682
45720.0,0.012424,0.774955455901819,32.259918695465394
45780.0,0.012422666666666667,0.7751237703632156,32.25291360666857
45840.0,0.012421333333333333,0.7752912614396198,32.24594580568095
45900.0,0.01242,0.7754579305812136,32.23901518585573
45960.0,0.012418666666666666,0.7756237792444962,32.23212164066384
46020.0,0.012417333333333332,0.7757888088915057,32.225265063724656
46080.0,0.012416,0.7759530209898948,32.21844534880105
46140.0,0.012414666666666666,0.7761164170130674,32.21166238979207
46200.0,0.012413333333333334,0.7762789984394366,32.20491608076196
46260.0,0.012412,0.7764407667530813,32.19820631591121
46320.0,0.012410666666666667,0.776601723442584,32.19153298962297
46380.0,0.012409333333333333,0.7767618700016914,32.184895996433966
46440.0,0.012407999999999999,0.7769212079292244,32.1782952310364
46500.0,0.012406666666666667,0.7770797387280919,32.17173058831708
46560.0,0.012405333333333332,0.7772374639062095,32.1652019633176
46620.0,0.012404,0.7773943849755185,32.15870925127314
46680.0,0.012402666666666666,0.7775505034527361,32.15225234757968
46740.0,0.012401333333333334,0.7777058208583326,32.14583114783452
46800.0,0.0124,0.7778603387169177,32.13944554781846
46860.0,0.012398666666666665,0.7780140585572527,32.13309544349357
46920.0,0.012397333333333333,0.7781669819119026,32.12678073101576
46980.0,0.012395999999999999,0.7783191103169018,32.12050130674673
47040.0,0.012394666666666667,0.7784704453123406,32.11425706722805
47100.0,0.012393333333333333,0.7786209884416847,32.10804790920736
47160.0,0.012392,0.7787707412516566,32.10187372964151
47220.0,0.012390666666666666,0.7789197052927166,32.09573442567491
47280.0,0.012389333333333332,0.7790678821181785,32.08962989467418
47340.0,0.012388,0.7792152732850699,32.08356003419089
47400.0,0.012386666666666666,0.7793618803529406,32.077524742008855
47460.0,0.012385333333333333,0.7795077048845278,32.07152391611494
47520.0,0.012384,0.779652748445843,32.06555745469366
47580.0,0.012382666666666667,0.7797970126051785,32.059625256166285
47640.0,0.012381333333333333,0.7799404989337606,32.05372721916216
47700.0,0.012379999999999999,0.7800832090058455,32.047863242512975
47760.0,0.012378666666666666,0.7802251443977226,32.0420332252919
47820.0,0.012377333333333332,0.7803663066884408,32.03623706678201
47880.0,0.012376,0.7805066974595855,32.030474666483556
47940.0,0.012374666666666666,0.7806463182948397,32.024745924130315
48000.0,0.012373333333333333,0.7807851707805793,32.01905073966324
48060.0,0.012372,0.7809232565048059,32.01338901327259
48120.0,0.012370666666666667,0.7810605770581189,32.00776064535612
48180.0,0.012369333333333333,0.7811971340329885,32.00216553654727
48240.0,0.012367999999999999,0.7813329290240709,31.996603587700335
48300.0,0.012366666666666666,0.7814679636275152,31.991074699917178
48360.0,0.012365333333333332,0.7816022394418162,31.98557877451046
48420.0,0.012364,0.7817357580668055,31.98011571304322
48480.0,0.012362666666666666,0.7818685211045634,31.974685417289766
48540.0,0.012361333333333334,0.7820005301583481,31.969287789277743
48600.0,0.01236,0.7821317868331136,31.963922731265164
48660.0,0.012359,0.7823044881344005,31.956866385387503
48720.0,0.012358,0.7824764568906097,31.949843065367784
48780.0,0.012357,0.7826476932431047,31.942852723945286
48840.0,0.012355999999999999,0.7828181978921865,31.935895291288464
48900.0,0.012355,0.7829879717817079,31.92897068790457
48960.0,0.012354,0.7831570159984983,31.922078828759336
49020.0,0.012353,0.783325331724417,31.9152196252416
49080.0,0.012352,0.7834929202094855,31.908392986264197
49140.0,0.012350999999999999,0.7836597827549826,31.901598818956423
49200.0,0.01235,0.7838259207021698,31.894837029125558
49260.0,0.012349,0.7839913354243556,31.888107521581347
49320.0,0.012348,0.7841560283211335,31.88141020037126
49380.0,0.012347,0.7843200008140252,31.87474496895802
49440.0,0.012346,0.7844832543430443,31.86811173035929
49500.0,0.012345,0.7846457903640981,31.861510387252935
49560.0,0.012344,0.7848076103467982,31.854940842065435
49620.0,0.012343,0.7849687157726811,31.848402997043443
49680.0,0.012342,0.7851291081338688,31.84189675430727
49740.0,0.012341,0.7852887889317318,31.835422015904197
49800.0,0.01234,0.7854477596758206,31.828978683850725
49860.0,0.012339000000000001,0.7856060218832225,31.822566660157502
49920.0,0.012338,0.785763577077582,31.816185846867825
49980.0,0.012337,0.7859204267883494,31.8098361460868
50040.0,0.012336,0.7860765725505936,31.803517459987585
50100.0,0.012335,0.7862320159041487,31.7972296908446
50160.0,0.012334000000000001,0.7863867583930864,31.79097274105346
50220.0,0.012333,0.786540801565764,31.784746513127594
50280.0,0.012332000000000001,0.7866941469740589,31.77855090972778
50340.0,0.012331,0.7868467961729713,31.772385833676687
50400.0,0.01233,0.7869987507208398,31.766251187948676
50460.0,0.012328666666666667,0.7871074520278437,31.761864197311183
50520.0,0.012327333333333334,0.7872154471901325,31.757506905173656
50580.0,0.012326,0.7873227391590017,31.75317916856354
50640.0,0.012324666666666668,0.7874293303510933,31.748880866366992
50700.0,0.012323333333333334,0.7875352229535767,31.744611886995802
50760.0,0.012322000000000001,0.7876404190208083,31.7403721244777
50820.0,0.012320666666666667,0.7877449205201507,31.736161476601353
50880.0,0.012319333333333333,0.7878487293573591,31.731979843887377
50940.0,0.012318,0.7879518473924881,31.727827128942824
51000.0,0.012316666666666667,0.7880542764503897,31.72370323603443
51060.0,0.012315333333333334,0.7881560183280505,31.71960807078982
51120.0,0.012314,0.788257074799816,31.715541539984205
51180.0,0.012312666666666668,0.7883574476212314,31.711503551383107
51240.0,0.012311333333333334,0.7884571385323245,31.707494013607782
51300.0,0.012310000000000001,0.7885561492597271,31.70351283604757
51360.0,0.012308666666666667,0.7886544815184215,31.69955992878745
51420.0,0.012307333333333333,0.7887521370131987,31.69563520254736
51480.0,0.012306000000000001,0.7888491174406143,31.69173856860154
51540.0,0.012304666666666667,0.7889454244888631,31.687869938781684
51600.0,0.012303333333333335,0.7890410598390792,31.68402922542284
51660.0,0.012302,0.7891360251665283,31.680216341313717
51720.0,0.012300666666666668,0.7892303221403637,31.67643119970469
51780.0,0.012299333333333334,0.7893239524243192,31.672673714278314
51840.0,0.012298,0.7894169176777456,31.668943799105985
51900.0,0.012296666666666668,0.789509219555163,31.665241368664287
51960.0,0.012295333333333333,0.7896008597067491,31.661566337813746
52020.0,0.012294000000000001,0.789691839779186,31.657918621763283
52080.0,0.012292666666666667,0.78978216141514,31.654298136089494
52140.0,0.012291333333333335,0.7898718262536274,31.650704796720415
52200.0,0.01229,0.7899608359307433,31.64713851990477
52260.0,0.012289000000000001,0.7900920504384167,31.641882722560833
52320.0,0.012288,0.7902226258198931,31.63665425811027
52380.0,0.012287000000000001,0.7903525623960547,31.63145308747948
52440.0,0.012286,0.79048186100127,31.626279151217403
52500.0,0.012285,0.7906105226876368,31.621132381357487
52560.0,0.012284,0.7907385486317978,31.61601270515659
52620.0,0.012283,0.7908659400909881,31.61092004685874
52680.0,0.012282000000000001,0.7909926983786937,31.60585432867177
52740.0,0.012281,0.7911188248494716,31.600815471376023
52800.0,0.012280000000000001,0.7912443208889521,31.59580339472496
52860.0,0.012279,0.791369187906866,31.590818017724214
52920.0,0.012278,0.7914934273320421,31.585859258831427
52980.0,0.012277,0.7916170406086451,31.580927036106274
53040.0,0.012276,0.7917400291932869,31.576021267325324
53100.0,0.012275000000000001,0.7918623945528097,31.571141870069873
53160.0,0.012274,0.7919841381624635,31.566288761797942
53220.0,0.012273000000000001,0.7921052615044342,31.561461859902128
53280.0,0.012272,0.7922257660668799,31.556661081747112
53340.0,0.012271,0.7923456533425598,31.551886344723332
53400.0,0.01227,0.7924649248282838,31.547137566267875
53460.0,0.012269,0.7925835820243833,31.542414663884486
53520.0,0.012268,0.7927016264335948,31.537717555186912
53580.0,0.012267,0.7928190595609433,31.5330461579024
53640.0,0.012266,0.7929358829134662,31.528400389881554
53700.0,0.012265,0.7930520979992162,31.523780169136767
53760.0,0.012264,0.7931677063273898,31.519185413835977
53820.0,0.012263,0.7932827094081972,31.514616042306578
53880.0,0.012262,0.7933971087519271,31.510071973071422
53940.0,0.012261,0.7935109058692494,31.505553124835526
54000.0,0.01226,0.7936241022710414,31.50105941649175
54060.0,0.012259,0.793736699467761,31.49659076714446
54120.0,0.012258,0.7938486989696927,31.492147096098527
54180.0,0.012257,0.7939601022864196,31.487728322879
54240.0,0.012256,0.7940709109272541,31.48333436721281
54300.0,0.012255,0.7941811264004114,31.478965149060297
54360.0,0.012254000000000001,0.794290750213218,31.474620588605674
54420.0,0.012253,0.7943997838723366,31.4703006062469
54480.0,0.012252,0.794508228882901,31.46600512262868
54540.0,0.012251,0.7946160867492712,31.461734058611327
54600.0,0.01225,0.7947233589741061,31.45748733530627
54660.0,0.012249000000000001,0.7948300470589997,31.453264874049566
54720.0,0.012248,0.7949361525040349,31.44906659641839
54780.0,0.012247000000000001,0.7950416768076028,31.444892424236908
54840.0,0.012246,0.7951466214668955,31.440742279555582
54900.0,0.012245,0.7952509879771291,31.436616084680654
54960.0,0.012244000000000001,0.795354777831811,31.43251376216238
55020.0,0.012243,0.7954579925230318,31.42843523478224
55080.0,0.012242000000000001,0.7955606335407375,31.424380425580534
55140.0,0.012241,0.7956627023730065,31.420349257844194
55200.0,0.012240000000000001,0.795764200506351,31.41634165509369
55260.0,0.012239000000000002,0.7958651294249941,31.412357541110378
55320.0,0.012238,0.7959654906111556,31.40839683992403
55380.0,0.012237000000000001,0.7960652855453599,31.404459475799484
55440.0,0.012236,0.7961645157057186,31.400545373263782
55500.0,0.012235000000000001,0.7962631825682243,31.396654457093383
55560.0,0.012234000000000002,0.7963612876070583,31.392786652300877
55620.0,0.012233,0.7964588322938836,31.3889418841617
55680.0,0.012232000000000002,0.7965558180981422,31.385120078201215
55740.0,0.012231,0.7966522464873637,31.381321160181457
55800.0,0.012230000000000001,0.7967481189264263,31.37754505612904
55860.0,0.012229333333333335,0.7968868749125098,31.37208151752374
55920.0,0.012228666666666667,0.7970250897312929,31.3666411786716
55980.0,0.012228000000000001,0.7971627636876186,31.36122400443263
56040.0,0.012227333333333335,0.7972998975602245,31.35582994115663
56100.0,0.012226666666666667,0.7974364923244469,31.35045892761632
56160.0,0.012226,0.7975725490660989,31.345110898404457
56220.0,0.012225333333333335,0.7977080689413444,31.3397857855168
56280.0,0.012224666666666668,0.7978430531546323,31.334483519222516
56340.0,0.012224,0.7979775029451515,31.329204028598237
56400.0,0.012223333333333334,0.7981114195779097,31.323947241879505
56460.0,0.012222666666666668,0.7982448043375765,31.318713086703085
56520.0,0.012222,0.7983776585241074,31.31350149027888
56580.0,0.012221333333333334,0.7985099834494462,31.30831237951924
56640.0,0.012220666666666668,0.798641780435049,31.30314568113579
56700.0,0.012220000000000002,0.798773050809914,31.29800132171624
56760.0,0.012219333333333334,0.7989037959090525,31.29287922778378
56820.0,0.012218666666666668,0.7990340170722877,31.28777932584349
56880.0,0.012218000000000001,0.7991637156432514,31.282701542420952
56940.0,0.012217333333333334,0.7992928929683677,31.27764580410123
57000.0,0.012216666666666667,0.7994215503964746,31.272612037542903
57060.0,0.012216000000000001,0.799549689278051,31.26760016950743
57120.0,0.012215333333333333,0.7996773109645535,31.26261012688423
57180.0,0.012214666666666667,0.7998044168083848,31.257641836690983
57240.0,0.012214000000000001,0.7999310081622787,31.25269522609674
57300.0,0.012213333333333333,0.8000570863788028,31.247770222440423
57360.0,0.012212666666666667,0.8001826528105298,31.242866753223144
57420.0,0.012212,0.8003077088095051,31.23798474612804
57480.0,0.012211333333333334,0.8004322557268456,31.23312412903493
57540.0,0.012210666666666667,0.8005562949130574,31.228284830006952
57600.0,0.01221,0.8006798277173972,31.22346677731444
57660.0,0.012209333333333334,0.800802855487944,31.21866989943116
57720.0,0.012208666666666666,0.8009253795713868,31.21389412504157
57780.0,0.012208,0.8010474013128954,31.20913938304483
57840.0,0.012207333333333334,0.8011689220562175,31.20440560255003
57900.0,0.012206666666666668,0.8012899431430617,31.199692712899207
57960.0,0.012206,0.8014104659135179,31.19500064364995
58020.0,0.012205333333333334,0.8015304917058074,31.190329324584155
58080.0,0.012204666666666667,0.8016500218562019,31.18567868571011
58140.0,0.012204000000000001,0.8017690576986684,31.18104865727537
58200.0,0.012203333333333333,0.8018876005653797,31.17643916974583
58260.0,0.012202666666666667,0.8020056517861498,31.17185015382673
58320.0,0.012202000000000001,0.8021232126886025,31.167281540455072
58380.0,0.012201333333333335,0.8022402845980605,31.162733260802945
58440.0,0.012200666666666667,0.8023568688375756,31.158205246275337
58500.0,0.0122,0.8024729667276701,31.153697428519212
58560.0,0.012199333333333335,0.8025885795865371,31.149209739414736
58620.0,0.012198666666666667,0.80270370873006,31.144742111073526
58680.0,0.012198,0.8028183554712404,31.140294475859907
58740.0,0.012197333333333334,0.8029325211208139,31.13586676636598
58800.0,0.012196666666666668,0.8030462069870468,31.131458915418616
58860.0,0.012196,0.8031594143752261,31.127070856098204
58920.0,0.012195333333333334,0.8032721445883308,31.122702521711687
58980.0,0.012194666666666668,0.8033843989265979,31.118353845808443
59040.0,0.012194000000000002,0.8034961786874351,31.114024762182662
59100.0,0.012193333333333334,0.8036074851659027,31.10971520485379
59160.0,0.012192666666666668,0.8037183196538981,31.105425108097137
59220.0,0.012192000000000001,0.8038286834407531,31.101154406419795
59280.0,0.012191333333333335,0.8039385778132572,31.096903034558846
59340.0,0.012190666666666667,0.8040480040549979,31.092670927505928
59400.0,0.012190000000000001,0.8041569634469866,31.088458020482097
59460.0,0.012189666666666668,0.8043094427678903,31.082564334899352
59520.0,0.012189333333333335,0.8044614693224974,31.076690374064203
59580.0,0.012189000000000002,0.8046130433726876,31.07083610676727
59640.0,0.012188666666666667,0.8047641656138697,31.06500148516198
59700.0,0.012188333333333334,0.8049148369162575,31.059186454778906
59760.0,0.012188000000000001,0.8050650582460109,31.053390957579637
59820.0,0.012187666666666668,0.8052148306292034,31.047614933352303
59880.0,0.012187333333333335,0.8053641551320413,31.04185832047764
59940.0,0.012187,0.8055130328490698,31.036121056385547
60000.0,0.012186666666666667,0.8056614648954319,31.03040307785453
60060.0,0.012186333333333334,0.8058094524015795,31.02470432121602
60120.0,0.012186,0.8059569965095154,31.019024722499378
60180.0,0.012185666666666668,0.8061040983700607,31.013364217537042
60240.0,0.012185333333333334,0.8062507591407437,31.00772274204564
60300.0,0.012185000000000001,0.806396979984189,31.002100231687592
60360.0,0.012184666666666667,0.8065427620669323,30.99649662211628
60420.0,0.012184333333333333,0.8066881065582897,30.990911849018996
60480.0,0.012184,0.8068330146295702,30.98534584814665
60540.0,0.012183666666666667,0.8069774874535947,30.979798555331605
60600.0,0.012183333333333334,0.8071215262038437,30.97426990651974
60660.0,0.012183,0.8072651320541123,30.968759837783022
60720.0,0.012182666666666666,0.8074083061783375,30.96326828532538
60780.0,0.012182333333333333,0.8075510497498908,30.957795185509113
60840.0,0.012182,0.807693363941449,30.952340474859085
60900.0,0.012181666666666667,0.8078352499249902,30.946904090062077
60960.0,0.012181333333333334,0.8079767088711579,30.941485967990403
61020.0,0.012181,0.8081177419492565,30.936086045701256
61080.0,0.012180666666666666,0.808258350327341,30.930704260432464
61140.0,0.012180333333333333,0.8083985351716237,30.925340549624423
61200.0,0.01218,0.8085382976465674,30.91999485091569
61260.0,0.012179333333333334,0.8086333781209876,30.91635922584871
61320.0,0.012178666666666666,0.8087280282004555,30.912740907012772
61380.0,0.012178,0.8088222499870911,30.909139802223546
61440.0,0.012177333333333333,0.8089160451643975,30.90555583542567
61500.0,0.012176666666666667,0.8090094152464812,30.901988937153767
61560.0,0.012176,0.8091023616531612,30.898439041655866
61620.0,0.012175333333333333,0.8091948857438532,30.89490608559485
61680.0,0.012174666666666667,0.8092869888361386,30.89139000733633
61740.0,0.012174,0.8093786722167396,30.88789074652732
61800.0,0.012173333333333333,0.8094699371484902,30.88440824382829
61860.0,0.012172666666666667,0.8095607848752503,30.880942440724063
61920.0,0.012172,0.8096512166254178,30.877493279388425
61980.0,0.012171333333333334,0.8097412336140596,30.874060702601625
62040.0,0.012170666666666666,0.8098308370450923,30.870644653666073
62100.0,0.01217,0.8099200281126234,30.867245076354163
62160.0,0.012169333333333334,0.8100088080022172,30.86386191485904
62220.0,0.012168666666666666,0.8100971778911354,30.860495113784502
62280.0,0.012168,0.810185138949755,30.857144618090086
62340.0,0.012167333333333334,0.8102726923421206,30.853810373069162
62400.0,0.012166666666666668,0.8103598392256811,30.850492324358175
62460.0,0.012166,0.810446580752424,30.847190417892605
62520.0,0.012165333333333334,0.8105329180691748,30.843904599894827
62580.0,0.012164666666666667,0.81061885231721,30.840634816888077
62640.0,0.012164000000000001,0.8107043846331576,30.837381015661407
62700.0,0.012163333333333333,0.8107895161491852,30.834143143261862
62760.0,0.012162666666666667,0.8108742479925561,30.830921147010578
62820.0,0.012162000000000001,0.8109585812863972,30.827714974472944
62880.0,0.012161333333333335,0.8110425171498195,30.824524573453264
62940.0,0.012160666666666667,0.811126056697452,30.82134989201184
63000.0,0.01216,0.8112092010401692,30.818190878436617
63060.0,0.012159333333333334,0.8112919512849576,30.81504748124762
63120.0,0.012158666666666667,0.8113743085348254,30.81191964919969
63180.0,0.012158,0.8114562738892469,30.808807331264987
63240.0,0.012157333333333334,0.8115378484438457,30.80571047664436
63300.0,0.012156666666666666,0.8116190332905721,30.802629034759978
63360.0,0.012156,0.8116998295180431,30.799562955241793
63420.0,0.012155333333333334,0.8117802382111391,30.79651218794224
63480.0,0.012154666666666668,0.8118602604512234,30.79347668292726
63540.0,0.012154,0.8119398973164497,30.790456390464048
63600.0,0.012153333333333334,0.8120191498813591,30.787451261035716
63660.0,0.012152666666666668,0.8120980192170877,30.78446124533284
63720.0,0.012152,0.8121765063916424,30.78148629424238
63780.0,0.012151333333333333,0.8122546124695367,30.778526358860926
63840.0,0.012150666666666667,0.8123323385119465,30.77558139048817
63900.0,0.012150000000000001,0.8124096855770049,30.77265134061521
63960.0,0.012149333333333333,0.8124866547194174,30.769736160938486
64020.0,0.012148666666666667,0.812563246990631,30.766835803352862
64080.0,0.012148,0.812639463439104,30.763950219940803
64140.0,0.012147333333333333,0.812715305109934,30.761079362985928
64200.0,0.012146666666666667,0.8127907730450157,30.758223184966443
64260.0,0.012146,0.8128658682833072,30.755381638544552
64320.0,0.012145333333333333,0.8129405918604566,30.75255467658
64380.0,0.012144666666666666,0.8130149448089602,30.749742252123575
64440.0,0.012144,0.8130889281584182,30.74694431840686
64500.0,0.012143333333333332,0.81316254293517,30.744160828855524
64560.0,0.012142666666666666,0.8132357901624423,30.741391737083163
64620.0,0.012142,0.8133086708606045,30.738636996881134
64680.0,0.012141333333333334,0.8133811860468058,30.735896562231748
64740.0,0.012140666666666666,0.8134533367351202,30.73317038730225
64800.0,0.01214,0.8135251239367957,30.7304584264349
64860.0,0.012139666666666667,0.8136412280397775,30.726073284449882
64920.0,0.012139333333333334,0.8137569789862821,30.72170272646158
64980.0,0.012139,0.813872376958892,30.717346733666975
65040.0,0.012138666666666667,0.8139874225144595,30.71300527319377
65100.0,0.012138333333333334,0.8141021163538049,30.708678306807297
65160.0,0.012138,0.8142164592539599,30.704365793473013
65220.0,0.012137666666666666,0.8143304520381379,30.700067690492265
65280.0,0.012137333333333333,0.8144440955595008,30.69578395411619
65340.0,0.012137,0.814557390691743,30.691514539901675
65400.0,0.012136666666666667,0.8146703383229936,30.687259402941724
65460.0,0.012136333333333334,0.8147829393517491,30.68301849801899
65520.0,0.012136000000000001,0.8148951946840363,30.67879177971271
65580.0,0.012135666666666668,0.815007105231302,30.674579202478128
65640.0,0.012135333333333335,0.8151186719089302,30.67038072070216
65700.0,0.012135,0.815229895635025,30.666196288748953
65760.0,0.012134666666666667,0.8153407773294902,30.662025860994273
65820.0,0.012134333333333334,0.8154513179134385,30.657869391847363
65880.0,0.012134,0.8155615183084288,30.653726835779306
65940.0,0.012133666666666668,0.815671379436088,30.649598147336828
66000.0,0.012133333333333335,0.8157809022178716,30.645483281150923
66060.0,0.012133000000000001,0.8158900875744871,30.64138219195807
66120.0,0.012132666666666668,0.8159989364257588,30.63729483460491
66180.0,0.012132333333333335,0.8161074496905703,30.633221164049942
66240.0,0.012132000000000002,0.8162156282863635,30.629161135381896
66300.0,0.012131666666666669,0.8163234731291396,30.62511470381924
66360.0,0.012131333333333334,0.8164309851334905,30.621081824708522
66420.0,0.012131000000000001,0.816538165212146,30.617062453540935
66480.0,0.012130666666666668,0.8166450142760605,30.61305654594855
66540.0,0.012130333333333335,0.8167515332344065,30.609064057704114
66600.0,0.012130000000000002,0.8168577229943202,30.605084944730123
66660.0,0.012129666666666669,0.8169635844609394,30.601119163096918
66720.0,0.012129333333333336,0.8170691185373017,30.597166669026024
66780.0,0.012129000000000001,0.8171743261243173,30.593227418890706
66840.0,0.012128666666666668,0.817279208120808,30.58930136921404
66900.0,0.012128333333333335,0.817383765423174,30.58538847668091
66960.0,0.012128000000000002,0.8174879989258197,30.581488698121603
67020.0,0.012127666666666669,0.8175919095206124,30.577601990531587
67080.0,0.012127333333333335,0.8176954980973078,30.57372831105515
67140.0,0.012127000000000002,0.8177987655432901,30.56986761699462
67200.0,0.012126666666666668,0.8179017127434446,30.566019865814706
67260.0,0.012126333333333334,0.8180043405804663,30.562185015130456
67320.0,0.012126000000000001,0.8181066499346203,30.5583630227158
67380.0,0.012125666666666668,0.818208641683625,30.554553846507403
67440.0,0.012125333333333335,0.8183103167029784,30.550757444592055
67500.0,0.012125,0.8184116758656468,30.546973775217847
67560.0,0.012124666666666667,0.8185127200420955,30.54320279679254
67620.0,0.012124333333333334,0.8186134501005626,30.53944446787293
67680.0,0.012124000000000001,0.8187138669065888,30.535698747181936
67740.0,0.012123666666666668,0.8188139713233223,30.53196559359676
67800.0,0.012123333333333335,0.8189137642116155,30.52824496614487
67860.0,0.012123000000000002,0.8190132464296145,30.52453682401886
67920.0,0.012122666666666667,0.8191124188330594,30.520841126564786
67980.0,0.012122333333333334,0.8192112822753838,30.51715783327807
68040.0,0.012122,0.8193098376073076,30.513486903818205
68100.0,0.012121666666666668,0.819408085677138,30.509828297997128
68160.0,0.012121333333333335,0.8195060273308682,30.506181975775114
68220.0,0.012121,0.8196036634117775,30.502547897275242
68280.0,0.012120666666666667,0.8197009947607325,30.498926022771755
68340.0,0.012120333333333334,0.8197980222162821,30.495316312686114
68400.0,0.01212,0.8198947466142479,30.491718727601807
68460.0,0.012119666666666667,0.8199911687881293,30.48813322824888
68520.0,0.012119333333333334,0.8200872895689241,30.48455977551019
68580.0,0.012119000000000001,0.8201831097851211,30.48099833042127
68640.0,0.012118666666666666,0.820278630262774,30.47744885416717
68700.0,0.012118333333333333,0.8203738518253767,30.473911308086713
68760.0,0.012118,0.8204687752941555,30.470385653661186
68820.0,0.012117666666666667,0.8205634014876588,30.466871852529238
68880.0,0.012117333333333334,0.8206577312220179,30.463369866476754
68940.0,0.012117000000000001,0.8207517653110727,30.45987965743182
69000.0,0.012116666666666668,0.8208455045659986,30.456401187478175
69060.0,0.012116333333333335,0.8209389497955659,30.452934418845174
69120.0,0.012116,0.8210321018062609,30.44947931390295
69180.0,0.012115666666666667,0.8211249614019217,30.44603583517549
69240.0,0.012115333333333334,0.821217529383991,30.442603945330927
69300.0,0.012115,0.8213098065516411,30.43918360717648
69360.0,0.012114666666666668,0.8214017937014094,30.435774783671626
69420.0,0.012114333333333335,0.821493491627475,30.432377437917452
69480.0,0.012114000000000002,0.8215849011216616,30.428991533156182
69540.0,0.012113666666666667,0.8216760229733135,30.4256170327754
69600.0,0.012113333333333334,0.8217668579693571,30.422253900305414
69660.0,0.012113,0.8218574068944285,30.418902099414147
69720.0,0.012112666666666667,0.8219476705305632,30.415561593918287
69780.0,0.012112333333333334,0.8220376496575362,30.41223234777031
69840.0,0.012112000000000001,0.8221273450528058,30.408914325060227
69900.0,0.012111666666666668,0.8222167574912359,30.405607490025496
69960.0,0.012111333333333335,0.8223058877454744,30.40231180703666
70020.0,0.012111,0.8223947365857666,30.399027240603917
70080.0,0.012110666666666667,0.8224833047799261,30.395753755377818
70140.0,0.012110333333333334,0.8225715930935195,30.392491316142145
70200.0,0.012110000000000001,0.8226596022896454,30.389239887821667
70260.0,0.012109666666666668,0.8227473331291189,30.38599943547504
70320.0,0.012109333333333335,0.8228347863703638,30.382769924298415
70380.0,0.012109000000000002,0.822921962769503,30.37955131962178
70440.0,0.012108666666666667,0.8230088630803838,30.376343586907684
70500.0,0.012108333333333334,0.8230954880543626,30.37314669175885
70560.0,0.012108,0.8231818384405805,30.36996059990768
70620.0,0.012107666666666668,0.8232679149859581,30.366785277216113
70680.0,0.012107333333333335,0.8233537184348964,30.36362068968634
70740.0,0.012107,0.823439249529611,30.360466803448134
70800.0,0.012106666666666667,0.8235245090101139,30.357323584759236
70860.0,0.012106333333333334,0.8236094976139188,30.354191000015863
70920.0,0.012106,0.8236942160763953,30.35106901573936
70980.0,0.012105666666666667,0.8237786651306049,30.347957598581903
71040.0,0.012105333333333334,0.8238628455073638,30.344856715323917
71100.0,0.012105000000000001,0.8239467579351561,30.341766332876908
71160.0,0.012104666666666666,0.8240304031402614,30.338686418278492
71220.0,0.012104333333333333,0.8241137818466799,30.33561693869483
71280.0,0.012104,0.8241968947761609,30.332557861419282
71340.0,0.012103666666666667,0.8242797426483048,30.32950915386834
71400.0,0.012103333333333334,0.8243623261802959,30.326470783591173
71460.0,0.012103,0.8244446460872417,30.323442718256832
71520.0,0.012102666666666666,0.824526703081996,30.32042492566047
71580.0,0.012102333333333333,0.8246084978751832,30.317417373722144
71640.0,0.012102,0.8246900311751638,30.314420030487806
71700.0,0.012101666666666667,0.8247713036881951,30.311432864123088
71760.0,0.012101333333333334,0.8248523161182977,30.308455842917922
71820.0,0.012101,0.8249330691673007,30.305488935284604
71880.0,0.012100666666666666,0.8250135635347876,30.302532109759486
71940.0,0.012100333333333333,0.8250937999182976,30.299585334995307
72000.0,0.0121,0.8251737790130874,30.296648579769638
72060.0,0.012099666666666667,0.8252535015122967,30.293721812978564
72120.0,0.012099333333333333,0.8253329681069018,30.29080500363807
72180.0,0.012099,0.8254121794856726,30.28789812088537
72240.0,0.012098666666666667,0.825491136335389,30.28500113397068
72300.0,0.012098333333333332,0.8255698393404903,30.282114012269812
72360.0,0.012098,0.8256482891834217,30.2792367252712
72420.0,0.012097666666666666,0.8257264865444695,30.276369242581666
72480.0,0.012097333333333333,0.8258044321017342,30.273511533927138
72540.0,0.012097,0.825882126531335,30.2706635691449
72600.0,0.012096666666666667,0.8259595705071815,30.267825318191687
