time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
978,2.5499999996454532,2.5499999991378086,2.5499999956542512,2.5499999762678618,2.5499998745720189,2.5499993778063819,2.5499971393637595,2.5499878853895162,2.5499528986219415,2.5498321643904704,2.549452312371141,2.5483633487551298,2.5455188645234879,2.5387456156954453,2.5240258972367822,2.4947711685478184,2.4414317552642251,2.3518135852270006,2.2122056405408319,2.0087979767821666,1.7277188809176347
979,2.5499999996375475,2.5499999991198878,2.5499999955728945,2.5499999758689613,2.5499998726885864,2.5499993695091585,2.5499971057112085,2.5499877606058727,2.5499524773942666,2.5498308735434478,2.5494487285173721,2.548354348235379,2.5454984426958069,2.5387037916357404,2.523948631158182,2.4946424524635695,2.4412384420344595,2.351551982273635,2.2118871910669586,2.008450744938211,1.7273829204436724
980,2.549999999629482,2.5499999991016309,2.5499999954901789,2.549999975464158,2.5499998707806397,2.5499993611177763,2.5499970717291562,2.5499876347811226,2.5499520532165496,2.5498295752468683,2.5494451280140518,2.548345315068929,2.5454779654093418,2.5386618876288054,2.5238712711839866,2.4945136556923191,2.4410451006580685,2.3512904395719896,2.2115689015486191,2.0081037451928951,1.7270472067422782
981,2.5499999996212535,2.5499999990830324,2.5499999954060861,2.5499999750533791,2.5499998688479133,2.5499993526313678,2.5499970374150824,2.5499875079088223,2.549951626074527,2.5498282694740562,2.5494415108208228,2.5483362492114372,2.5454574326433979,2.5386199037190043,2.5237938174542753,2.4943847784523001,2.4408517313457674,2.3510289572005307,2.2112507718407008,2.0077569772360753,1.7267117393173128
982,2.5499999996128584,2.5499999990640867,2.5499999953205945,2.5499999746365476,2.549999866890138,2.54999934404906,2.5499970027664545,2.5499873799825044,2.5499511959539056,2.5498269561983182,2.5494378768973678,2.548327150618706,2.5454368443775186,2.5385778399509045,2.5237162701090838,2.4942558209613073,2.4406583343075763,2.3507675352371842,2.2109328017982084,2.0074104407588558,1.7263765176838837
983,2.549999999604295,2.5499999990447884,2.549999995233684,2.5499999742135877,2.5499998649070399,2.5499993353699733,2.5499969677807264,2.5499872509956774,2.549950762840361,2.5498256353929447,2.5494342262034095,2.5483180192466786,2.5454162005914807,2.5385356963692778,2.5236386292884032,2.4941267834366978,2.4404649097528197,2.350506173759332,2.2106149912762612,2.0070641354534309,1.7260415413654082
984,2.5499999995955602,2.5499999990251303,2.5499999951453338,2.5499999737844217,2.5499998628983471,2.5499993265932224,2.5499969324553389,2.5499871209418274,2.5499503267195407,2.5498243070312103,2.5494305586987105,2.5483088550514377,2.5453955012652929,2.5384934730190936,2.5235608951321731,2.4939976660953938,2.4402714578901366,2.3502448728438274,2.2102973401301322,2.0067180610121174,1.7257068098914428
985,2.5499999995866505,2.5499999990051068,2.5499999950555248,2.5499999733489722,2.5499998608637853,2.5499993177179152,2.5499968967877193,2.5499869898144176,2.5499498875770592,2.5498229710863711,2.5494268743430717,2.5482996579892103,2.5453747463791991,2.538451169945525,2.5234830677802886,2.4938684691538788,2.4400779789274711,2.3499836325669783,2.2099798482152084,2.0063722171285088,1.7253723228010449
986,2.5499999995775626,2.5499999989847129,2.5499999949642338,2.5499999729071603,2.5499998588030732,2.5499993087431569,2.5499968607752823,2.5499868576068856,2.5499494453985028,2.5498216275316694,2.5494231730963373,2.5482904280163647,2.5453539359136736,2.5384087871939358,2.5234051473725891,2.4937391928282069,2.4398844730720941,2.3497224530045751,2.2096625153870777,2.006026603495596,1.7250380796357512
987,2.549999999568294,2.5499999989639428,2.5499999948714414,2.5499999724589064,2.5499998567159312,2.5499992996680434,2.5499968244154294,2.5499867243126473,2.5499490001694269,2.5498202763403293,2.5494194549183891,2.5482811650894104,2.5453330698494288,2.5383663248098989,2.5233271340488725,2.4936098373339899,2.4396909405305705,2.3494613342318567,2.2093453415014053,2.005681219808118,1.7247040799489246
988,2.5499999995588412,2.5499999989427895,2.5499999947771248,2.5499999720041306,2.5499998546020768,2.549999290491666,2.5499967877055476,2.5499865899250946,2.5499485518753575,2.5498189174855601,2.5494157197691525,2.5482718691649993,2.5453121481674019,2.5383237828391754,2.52324902794888,2.4934804028864099,2.4394973815087999,2.3492002763235504,2.2090283264140864,2.0053360657600776,1.7243703232947669
989,2.5499999995492004,2.5499999989212467,2.5499999946812628,2.5499999715427517,2.549999852461224,2.549999281213108,2.5499967506430132,2.549986454437597,2.5499481005017901,2.5498175509405567,2.5494119676085929,2.5482625401999246,2.5452911708487642,2.538281161327721,2.5231708292123005,2.4933508897002161,2.4393037962119983,2.3489392793538588,2.2087114699811838,2.0049911410456818,1.7240368092326703
990,2.5499999995393692,2.5499999988993083,2.5499999945838332,2.549999971074687,2.5499998502930854,2.549999271831449,2.5499967132251871,2.5499863178434996,2.5499476460341906,2.5498161766784961,2.5494081983967165,2.5482531781511222,2.5452701378749203,2.5382384603216965,2.5230925379787785,2.4932212979897193,2.4391101848446883,2.3486783433964402,2.2083947720588766,2.004646445360148,1.7237035373311556
991,2.549999999529343,2.5499999988769679,2.5499999944848133,2.5499999705998548,2.5499998480973711,2.5499992623457608,2.5499966754494165,2.5499861801361239,2.5499471884579958,2.5498147946725429,2.5494044120935739,2.5482437829756703,2.545249049227496,2.5381956798674348,2.5230141543878868,2.4930916279688056,2.4389165476107526,2.3484174685244752,2.2080782325036821,2.0043019783971525,1.7233705071539644
992,2.5499999995191192,2.5499999988542186,2.5499999943841809,2.5499999701181713,2.5499998458737889,2.5499992527551107,2.5499966373130372,2.5499860413087676,2.5499467277586128,2.5498134048958434,2.5494006086592549,2.5482343546307882,2.5452279048883564,2.5381528200114816,2.5229356785791626,2.4929618798509208,2.4387228847133606,2.3481566548105817,2.2077618511721631,2.0039577398518804,1.7230377182774248
993,2.5499999995086942,2.5499999988310544,2.549999994281912,2.5499999696295523,2.549999843622043,2.5499992430585579,2.5499965988133697,2.5499859013547064,2.5499462639214183,2.5498120073215325,2.549396788053893,2.5482248930738374,2.5452067048395888,2.5381098808005604,2.5228571106920765,2.4928320538490842,2.4385291963550335,2.3478959023268904,2.2074456279211785,2.0036137294188507,1.7227051702770344
994,2.5499999994980644,2.5499999988074675,2.5499999941779854,2.5499999691339115,2.5499998413418354,2.5499992332551571,2.549996559947723,2.5499857602671918,2.5499457969317625,2.5498106019227316,2.549392950237666,2.5482153982623212,2.5451854490635077,2.5380668622815841,2.522778450866042,2.4927021501758864,2.4383354827376267,2.3476352111450236,2.2071295626078165,2.0032699467924746,1.7223728627310397
995,2.5499999994872264,2.5499999987834516,2.5499999940723774,2.5499999686311625,2.5499998390328669,2.549999223343955,2.5499965207133917,2.5499856180394529,2.5499453267749628,2.5498091886725445,2.5493890951707918,2.5482058701538848,2.5451641375426615,2.5380237645016637,2.5226996992404245,2.4925721690434801,2.438141744062305,2.3473745813360671,2.2068136550893036,2.0029263916675575,1.7220407952241765
996,2.5499999994761766,2.5499999987590005,2.5499999939650628,2.5499999681212193,2.5499998366948349,2.5499992133239942,2.549996481107657,2.5499854746646937,2.5499448534363101,2.5498077675440642,2.5493852228135343,2.5481963087063173,2.5451427702598139,2.5379805875080779,2.5226208559545165,2.4924421106635992,2.437947980529604,2.3471140129706431,2.2064979052232179,2.0025830637386988,1.7217089673403496
997,2.5499999994649114,2.5499999987341071,2.5499999938560181,2.5499999676039935,2.5499998343274353,2.5499992031943099,2.5499964411277869,2.5499853301360975,2.5499443769010641,2.5498063385103675,2.549381333126199,2.5481867138775471,2.5451213471979668,2.5379373313483118,2.5225419211475666,2.4923119752475387,2.4377541923393617,2.3468535061188263,2.2061823128672531,2.0022399627006044,1.7213773786697701
998,2.5499999994534268,2.5499999987087638,2.5499999937452196,2.5499999670793971,2.5499998319303603,2.5499991929539307,2.5499964007710347,2.5499851844468213,2.5499438971544572,2.5498049015445199,2.5493774260691353,2.5481770856256469,2.5450998683403387,2.5378939960700211,2.5224628949587529,2.4921817630061698,2.4375603796907788,2.3465930608502195,2.2058668778794059,2.0018970882480782,1.7210460288035316
999,2.5499999994417184,2.5499999986829636,2.5499999936326425,2.5499999665473401,2.5499998295033,2.5499991826018791,2.5499963600346423,2.5499850375899995,2.5499434141816937,2.5498034566195744,2.549373501602739,2.5481674239088297,2.5450783336703755,2.5378505817210444,2.5223837775271916,2.4920514741499367,2.4373665427823976,2.3463326772339275,2.2055516001179152,2.0015544400759913,1.7207149173353129
1000,2.5499999994297831,2.5499999986566992,2.5499999935182616,2.5499999660077317,2.5499998270459416,2.5499991721371718,2.5499963189158357,2.5499848895587438,2.5499429279679471,2.549802003708566,2.5493695596874457,2.5481577286854518,2.5450567431717532,2.5378070883494193,2.522304568991951,2.4919211088888482,2.4371726818120742,2.3460723553385221,2.2052364794411941,2.001212017879149,1.7203840438634739
1001,2.5499999994176168,2.5499999986299628,2.5499999934020527,2.549999965460481,2.5499998245579714,2.5499991615588189,2.5499962774118292,2.5499847403461433,2.5499424384983631,2.5498005427845225,2.5493656002837395,2.5481479999140109,2.5450350968283639,2.537763516003348,2.5222252694920244,2.4917906674324954,2.436978796977042,2.3458120952321213,2.2049215157079587,2.0008698213525915,1.7200534079866256
1002,2.5499999994052156,2.5499999986027477,2.5499999932839894,2.5499999649054947,2.5499998220390703,2.5499991508658235,2.5499962355198238,2.5499845899452631,2.5499419457580599,2.5497990738204592,2.5493616233521488,2.5481382375531472,2.5450133946243221,2.5377198647312107,2.5221458791663398,2.4916601499900435,2.4367848884738841,2.345551896982355,2.2046067087771779,2.0005278501914718,1.7197230093054157
1003,2.549999999392575,2.5499999985750459,2.5499999931640462,2.5499999643426805,2.54999981948892,2.5499991400571833,2.5499961932370061,2.5499844383491448,2.5499414497321258,2.5497975967893733,2.5493576288532442,2.5481284415616416,2.5449916365439749,2.5376761345815884,2.5220663981537776,2.4915295567702218,2.436590956498494,2.3452917606563166,2.2042920585080048,2.0001861040908504,1.7193928474253208
1004,2.549999999379692,2.5499999985468498,2.549999993042197,2.5499999637719437,2.5499998169071962,2.5499991291318884,2.5499961505605486,2.5499842855508073,2.5499409504056212,2.5497961116642558,2.549353616747644,2.5481186118984192,2.5449698225718818,2.5376323256032189,2.5219868265931371,2.4913988879813425,2.4363970012461555,2.3450316863206626,2.2039775647598874,1.9998445827461329,1.7190629219515425
1005,2.5499999993665612,2.5499999985181514,2.5499999929184161,2.5499999631931898,2.5499998142935754,2.5499991180889237,2.5499961074876101,2.549984131543245,2.5499404477635794,2.5497946184180846,2.5493495869960152,2.5481087485225453,2.5449479526928211,2.5375884378450126,2.5219071646231517,2.4912681438312974,2.4362030229115099,2.3447716740415729,2.2036632273925263,1.9995032858528918,1.7187332324909621
1006,2.549999999353179,2.5499999984889428,2.5499999927926771,2.5499999626063223,2.5499998116477287,2.5499991069272667,2.5499960640153363,2.5499839763194303,2.5499399417910036,2.5497931170238219,2.549345539559063,2.5480988513932288,2.544926026891805,2.5375444713560813,2.5218274123825042,2.4911373245275406,2.4360090216885117,2.344511723884692,2.2033490462658332,1.9991622131065887,1.7184037786548194
1007,2.5499999993395415,2.5499999984592159,2.5499999926649526,2.5499999620112455,2.5499998089693268,2.5499990956458896,2.5499960201408598,2.5499838198723119,2.549939432472871,2.5497916074544245,2.5493414743975444,2.5480889204698194,2.5449040451540537,2.5375004261856886,2.5217475700097949,2.4910064302771144,2.4358149977705139,2.34425183591524,2.2030350212399816,1.9988213642031543,1.7180745600543348
1008,2.5499999993256433,2.5499999984289632,2.5499999925352146,2.5499999614078597,2.5499998062580356,2.5499990842437565,2.5499959758612993,2.5499836621948151,2.5499389197941307,2.5497900896828378,2.5493373914722648,2.5480789557118082,2.5448820074650054,2.5374563023832701,2.5216676376435543,2.4908754612866399,2.4356209513502316,2.3439920101979701,2.2027211521753904,1.998480738838756,1.7177455763023095
1009,2.5499999993114804,2.5499999983981758,2.5499999924034356,2.5499999607960668,2.5499998035135194,2.5499990727198263,2.5499959311737594,2.5499835032798424,2.5499384037397026,2.5497885636819917,2.5493332907440687,2.5480689570788297,2.5448599138103298,2.5374120999984555,2.5215876154222614,2.4907444177623033,2.4354268826197027,2.3437322467971069,2.2024074389327217,1.9981403367094375,1.7174168270150176
1010,2.5499999992970488,2.5499999983668458,2.5499999922695884,2.5499999601757675,2.5499998007354403,2.5499990610730503,2.5499958860753305,2.5499833431202719,2.5499378842944802,2.5497870294248082,2.5493291721738536,2.5480589245306597,2.5448377641759037,2.5373678190810249,2.5215075034843095,2.4906132999098807,2.4352327917703636,2.3434725457764576,2.2020938813728606,1.9978001575118092,1.7170883118091966
1011,2.5499999992823437,2.5499999983349646,2.5499999921336451,2.5499999595468603,2.5499997979234572,2.5499990493023739,2.5499958405630894,2.5499831817089618,2.5499373614433294,2.5497854868842,2.5493250357225641,2.548048858027216,2.5448155585478203,2.5373234596809273,2.5214273019680209,2.4904821079347275,2.4350386789930227,2.3432129071993706,2.2017804793569282,1.9974602009427793,1.7167600303031336
1012,2.5499999992673601,2.5499999983025234,2.5499999919955769,2.5499999589092446,2.5499997950772264,2.5499990374067356,2.5499957946340994,2.5499830190387431,2.5499368351710872,2.5497839360330667,2.549320881351187,2.5480387575285586,2.5447932969124021,2.5372790218483012,2.5213470110116623,2.4903508420417677,2.4348445444778148,2.3429533311286757,2.2014672327463081,1.997120466699166,1.7164319821178937
1013,2.5499999992520936,2.5499999982695143,2.5499999918553553,2.5499999582628163,2.5499997921964015,2.5499990253850675,2.5499957482854105,2.5499828551024266,2.5499363054625648,2.5497823768442998,2.5493167090207618,2.548028622994889,2.5447709792561755,2.5372345056334353,2.5212666307534142,2.4902195024355156,2.4346503884142834,2.3426938176267953,2.201154141402581,1.9967809544783945,1.7161041668752348
1014,2.5499999992365399,2.5499999982359274,2.5499999917129497,2.5499999576074734,2.5499997892806339,2.5499990132362953,2.5499957015140584,2.5499826898927975,2.5499357723025464,2.5497808092907825,2.5493125186923762,2.5480184543865501,2.5447486055658834,2.5371899110867808,2.5211861613313831,2.4900880893200683,2.434456210991347,2.3424343667557022,2.2008412051875506,1.9964416639782319,1.7157765841983823
1015,2.5499999992206939,2.5499999982017543,2.5499999915683311,2.5499999569431107,2.5499997863295714,2.5499990009593376,2.5499956543170641,2.5499825234026194,2.5499352356757869,2.5497792333453844,2.5493083103271612,2.5480082516640277,2.5447261758284951,2.5371452382589776,2.5211056028836181,2.4899566028990914,2.4342620123972587,2.3421749785768569,2.2005284239632918,1.9961025948964295,1.7154492337129992
1016,2.5499999992045503,2.5499999981669856,2.5499999914214699,2.5499999562696227,2.5499997833428596,2.549998988553106,2.5499956066914367,2.5499823556246324,2.5499346955670168,2.5497776489809691,2.5493040838863004,2.5479980147879484,2.5447036900311835,2.5371004872008105,2.521024955548079,2.4898250433758435,2.4340677928196821,2.3419156531513212,2.2002157975920551,1.9957637469313516,1.7151221150454437
1017,2.5499999991881044,2.549999998131613,2.5499999912723363,2.5499999555869022,2.5499997803201402,2.5499989760165058,2.5499955586341692,2.5499821865515551,2.5499341519609393,2.549776056170391,2.549299839331026,2.5479877437190805,2.5446811481613336,2.5370556579632244,2.5209442194626508,2.4896934109531674,2.4338735524456645,2.3416563905397152,2.1999033259363037,1.9954251197817374,1.7147952278234326
1018,2.5499999991713502,2.5499999980956272,2.5499999911209006,2.5499999548948415,2.5499997772610539,2.5499989633484361,2.5499955101422427,2.54998201617608,2.5499336048422285,2.5497744548864927,2.5492955766226153,2.5479774384183349,2.5446585502065577,2.53701075059735,2.5208633947651573,2.4895617058334758,2.4336792914615928,2.3413971908021569,2.1995910088587727,1.9950867131463925,1.7144685716769315
1019,2.5499999991542839,2.5499999980590182,2.5499999909671311,2.5499999541933325,2.5499997741652378,2.5499989505477885,2.5499954612126237,2.5499818444908793,2.5499330541955332,2.5497728451021096,2.5492912957223961,2.5479670988467631,2.5446358961546722,2.5369657651544681,2.5207824815933386,2.4894299282187733,2.4334850100532566,2.3411380539983515,2.199278846222382,1.9947485267246321,1.7141421462368747
1020,2.5499999991369018,2.5499999980217765,2.5499999908109952,2.5499999534822653,2.5499997710323261,2.5499989376134478,2.5499954118422639,2.5499816714886001,2.5499325000054758,2.5497712267900723,2.5492869965917482,2.5479567249655588,2.5446131859937005,2.5369207016860078,2.5207014800848482,2.4892980783106538,2.4332907084058508,2.340878980187596,2.1989668378902278,1.9944105602162965,1.713815951135119
1021,2.5499999991191951,2.549999997983893,2.5499999906524629,2.5499999527615298,2.5499997678619502,2.5499989245442913,2.5499953620280946,2.5499814971618515,2.5499319422566078,2.5497695999230934,2.5492826791918741,2.5479463167356378,2.5445904197111973,2.5368755602426214,2.520620390376211,2.4891661563094387,2.4330963867037236,2.3406199694295111,2.198654983727482,1.9940728133241856,1.713490010731058
1022,2.5499999991011606,2.5499999979453576,2.5499999904915018,2.5499999520310137,2.5499997646537391,2.5499989113391921,2.5499953117670553,2.5499813215032674,2.5499313809335895,2.5497679644741984,2.5492783434847066,2.5479358741193225,2.5445675972969894,2.5368303408779616,2.5205392126070629,2.4890341624176076,2.4329020451312746,2.3403610217809416,2.1983432835939385,1.99373528574347,1.7131643202289282
1023,2.5499999990827931,2.5499999979061592,2.5499999903280792,2.5499999512906038,2.5499997614073191,2.549998897997015,2.549995261056047,2.5499811445054119,2.5499308160209169,2.549766320416083,2.5492739894315402,2.5479253970777993,2.5445447187390364,2.5367850436429755,2.5204579469137407,2.488902096834626,2.4327076838716155,2.3401021373006534,2.1980317373552283,1.9933979771777828,1.7128388720813665
1024,2.5499999990640854,2.5499999978662906,2.5499999901621648,2.5499999505401876,2.5499997581223113,2.5499988845166164,2.5499952098919678,2.549980966160839,2.5499302475031089,2.5497646677215449,2.549269616993957,2.5479148855728377,2.5445217840262226,2.5367396685897492,2.5203765934336073,2.4887699597604356,2.4325133031074757,2.3398433160461756,2.1977203448752465,1.9930608873284317,1.7125136633767246
1025,2.5499999990450344,2.5499999978257391,2.5499999899937231,2.5499999497796484,2.5499997547983382,2.549998870896848,2.5499951582717006,2.5499807864620836,2.5499296753646559,2.5497630063633738,2.5492652261335849,2.5479043395663346,2.5444987931476208,2.536694215770499,2.5202951523039294,2.4886377513945668,2.4323189030210015,2.3395845580746442,2.1974091060181045,1.9927240158971973,1.7121886922482892
1026,2.5499999990256321,2.5499999977844952,2.5499999898227212,2.5499999490088725,2.5499997514350157,2.5499988571365524,2.5499951061921111,2.5499806054016556,2.549929099590023,2.5497613363143503,2.5492608168121018,2.5478937590203334,2.5444757460925183,2.5366486852376067,2.5202136236618875,2.4885054719361244,2.4321244837937166,2.3393258634427578,2.1970980206481063,1.992387362586411,1.7118639573458747
1027,2.5499999990058742,2.5499999977425496,2.5499999896491254,2.5499999482277409,2.5499997480319574,2.5499988432345684,2.549995053650056,2.5499804229720424,2.5499285201636499,2.5497596575472516,2.5492563889912385,2.547883143897014,2.54445264285041,2.5366030770435981,2.5201320076445879,2.4883731215838103,2.4319300456065505,2.3390672322068045,2.1967870886297396,1.9920509270991862,1.7115394575843652
1028,2.5499999989857547,2.5499999976998904,2.5499999894729033,2.5499999474361368,2.5499997445887761,2.5499988291897258,2.5499950006423755,2.5499802391657078,2.549927937069949,2.5497579700348449,2.5492519426327744,2.5478724941587059,2.5444294834109988,2.5365573912411601,2.5200503043890481,2.4882407005359055,2.4317355886398211,2.3388086644226425,2.1964763098276774,1.9917147091399534,1.7112151920411192
1029,2.549999998965268,2.5499999976565064,2.5499999892940184,2.5499999466339407,2.5499997411050792,2.549998815000845,2.549994947165894,2.5499800539750934,2.5499273502933097,2.5497562737498942,2.5492474776985437,2.5478618097678742,2.5444062677641983,2.5365116278831268,2.5199685140322052,2.4881082089902873,2.4315411130732492,2.3385501601457248,2.1961656841067758,1.9913787084151535,1.7108911598981575
1030,2.549999998944406,2.5499999976123884,2.5499999891124361,2.5499999458210323,2.5499997375804728,2.5499988006667453,2.5499948932174235,2.5499798673926168,2.549926759818093,2.549754568665155,2.5492429941504318,2.5478510906871268,2.5443829959001203,2.536465787022482,2.5198866367109116,2.4879756471444203,2.4313466190859701,2.3382917194310893,2.1958552113320629,1.9910429246339807,1.7105673604183191
1031,2.5499999989231652,2.5499999975675256,2.5499999889281222,2.5499999449972894,2.5499997340145604,2.5499987861862348,2.5499948387937637,2.5499796794106766,2.5499261656286376,2.5497528547533768,2.549238491950371,2.5478403368792124,2.5443596678090854,2.5364198687123589,2.5198046725619352,2.4878430151953612,2.4311521068565156,2.338033342333373,2.1955448913687445,1.9907073575087666,1.7102437929297407
1032,2.5499999989015389,2.5499999975219048,2.5499999887410407,2.5499999441625909,2.5499997304069399,2.5499987715581156,2.5499947838916968,2.5499794900216428,2.5499255677092543,2.5497511319873056,2.5492339710603513,2.5478295483070195,2.5443362834816203,2.5363738730060374,2.5197226217219599,2.4877103133397611,2.4309575765628315,2.3377750289068011,2.1952347240821988,1.9903720067552229,1.7099204568032678
1033,2.5499999988795206,2.5499999974755152,2.5499999885511553,2.5499999433168132,2.5499997267572092,2.5499987567811822,2.5499947285079911,2.5499792992178665,2.5499249660442298,2.5497494003396795,2.5492294314424129,2.547818724933578,2.5443128429084543,2.5363277999569456,2.5196404843275833,2.4875775417738617,2.4307630283822719,2.3375167792051954,2.1949247093379745,1.9900368720922865,1.7095973514565617
1034,2.5499999988571047,2.5499999974283472,2.549999988358429,2.5499999424598299,2.5499997230649609,2.5499987418542212,2.5499946726394045,2.5499791069916777,2.5499243606178235,2.5497476597832325,2.5492248730586478,2.5478078667220614,2.5442893460805194,2.5362816496186587,2.5195582605153168,2.4874447006934988,2.4305684624915993,2.3372585932819807,2.1946148470017843,1.9897019532423377,1.7092744763246197
1035,2.549999998834283,2.5499999973803882,2.5499999881628268,2.5499999415915169,2.5499997193297865,2.5499987267760158,2.5499946162826754,2.5499789133353774,2.5499237514142745,2.5497459102906928,2.5492202958712014,2.5477969736357799,2.5442657929889543,2.5362354220448942,2.5194759504215845,2.4873117902940982,2.430373879066992,2.3370004711901817,2.1943051369395099,1.9893672499305701,1.7089518308672946
1036,2.5499999988110496,2.5499999973316272,2.5499999879643109,2.5499999407117464,2.5499997155512735,2.5499987115453386,2.5499945594345315,2.549978718241249,2.5499231384177947,2.5497441518347839,2.5492156998422715,2.5477860456381873,2.5442421836250957,2.5361891172895152,2.5193935541827224,2.4871788107706823,2.4301792782840441,2.336742412982427,2.1939955790171939,1.9890327618847723,1.7086294145672278
1037,2.5499999987873996,2.5499999972820508,2.5499999877628428,2.5499999398203896,2.5499997117290052,2.5499986961609569,2.5499945020916859,2.5499785217015525,2.5499225216125714,2.5497423843882263,2.5492110849341105,2.5477750826928758,2.5442185179804828,2.5361427354065276,2.5193110719349781,2.4870457623178672,2.4299846603177691,2.3364844187109526,2.1936861731010402,1.9886984888348114,1.7083072269229338
1038,2.5499999987633255,2.5499999972316485,2.5499999875583854,2.5499999389173196,2.5499997078625651,2.5499986806216288,2.549994444250836,2.5499783237085243,2.5499219009827643,2.5497406079237348,2.549206451109022,2.547764084763581,2.5441947960468583,2.5360962764500785,2.5192285038145115,2.4869126451298671,2.4297900253425975,2.3362264884276076,2.1933769190574117,1.9883644305122388,1.7079852674484903
1039,2.5499999987388202,2.5499999971804077,2.5499999873509003,2.5499999380024043,2.549999703951531,2.5499986649261062,2.5499943859086671,2.5499781242543786,2.5499212765125128,2.5497388224140196,2.5492017983293644,2.5477530518141767,2.5441710178161636,2.5360497404744575,2.5191458499573929,2.4867794594004899,2.4295953735323805,2.3359686221838469,2.1930678167528348,1.9880305866506811,1.7076635356744527
1040,2.5499999987138757,2.5499999971283156,2.5499999871403483,2.549999937075512,2.5499996999954773,2.5499986490731357,2.5499943270618477,2.5499779233313058,2.5499206481859313,2.5497370278317866,2.5491971265575488,2.5477419838086792,2.5441471832805407,2.5360031275340917,2.5190631104996006,2.4866462053231393,2.4294007050603943,2.3357108200307417,2.1927588660539934,1.9876969569843079,1.7073420311380567
1041,2.5499999986884863,2.5499999970753606,2.5499999869266907,2.5499999361365102,2.5499996959939764,2.5499986330614548,2.5499942677070333,2.5499777209314742,2.5499200159871087,2.5497352241497393,2.5491924357560416,2.5477308807112431,2.5441232924323316,2.5359564376835499,2.5189802855770251,2.4865128830908181,2.4292060200993375,2.3354530820189776,2.1924500668277327,1.9873635412489004,1.7070207533910773
1042,2.5499999986626456,2.5499999970215304,2.5499999867098873,2.5499999351852654,2.5499996919465975,2.549998616889793,2.5499942078408657,2.5499775170470329,2.5499193799001105,2.5497334113405756,2.5491877258873621,2.5477197424861644,2.5440993452640757,2.5359096709775399,2.5188973753254631,2.486379492896126,2.4290113188213383,2.3351954081988633,2.1921414189410582,1.987030339180254,1.7066997019887253
1043,2.5499999986363466,2.5499999969668115,2.5499999864898979,2.549999934221642,2.5499996878529072,2.5499986005568736,2.5499941474599712,2.5499773116701037,2.5499187399089771,2.5497315893769925,2.5491829969140847,2.5477085690978782,2.5440753417685116,2.5358628274709045,2.518814379880622,2.4862460349312623,2.4288166013979526,2.3349377986203255,2.1918329222611428,1.9866973505151726,1.7063788764977956
1044,2.5499999986095809,2.5499999969111906,2.5499999862666831,2.5499999332455032,2.5499996837124685,2.5499985840614134,2.5499940865609614,2.5499771047927866,2.5499180959977257,2.5497297582316829,2.5491782487988384,2.5476973605109623,2.5440512819385748,2.535815907218621,2.518731299378115,2.4861125093880232,2.4286218680001701,2.3346802533329161,2.1915245766553233,1.986364574990384,1.7060582764893244
1045,2.5499999985823414,2.5499999968546554,2.5499999860402021,2.549999932256712,2.5499996795248419,2.5499985674021204,2.5499940251404349,2.549976896407161,2.549917448150349,2.5497279178773362,2.5491734815043063,2.5476861166901323,2.5440271657673978,2.535768910275805,2.5186481339534623,2.4859789164578059,2.4284271187984099,2.3344227723858118,2.1912163819911106,1.9860320123430575,1.7057379015425789
1046,2.5499999985546209,2.5499999967971925,2.5499999858104125,2.5499999312551296,2.5499996752895817,2.5499985505776963,2.549993963194976,2.5499766865052842,2.5499167963508169,2.5497260682866396,2.5491686949932268,2.547674837600244,2.5440029932483093,2.5357218366977059,2.5185648837420898,2.4858452563316087,2.4282323539625259,2.3341653558278144,2.1909083381361865,1.9856996623103569,1.7054177512423188
1047,2.5499999985264115,2.5499999967387885,2.5499999855772733,2.5499999302406162,2.5499996710062423,2.5499985335868343,2.549993900721153,2.5499764750791889,2.5499161405830764,2.5497242094322785,2.5491638892283937,2.5476635232062943,2.5439787643748319,2.5356746865397013,2.5184815488793282,2.485711529200032,2.4280375736618174,2.333908003707367,2.1906004449584344,1.9853675246292259,1.7050978251774687
1048,2.549999998497706,2.5499999966794298,2.549999985340742,2.5499999292130306,2.5499996666743736,2.5499985164282211,2.5499938377155211,2.5499762621208864,2.54991548083105,2.5497223412869348,2.5491590641726547,2.5476521734734185,2.5439544791406874,2.5356274598573085,2.5183981295004174,2.4855777352532744,2.4278427780650116,2.3336507160725319,2.1902927023258969,1.9850355990370241,1.704778122944556
1049,2.5499999984684965,2.5499999966191029,2.5499999851007757,2.5499999281722312,2.5499996622935224,2.5499984991005369,2.5499937741746215,2.5499760476223661,2.549914817078637,2.5497204638232875,2.5491542197889139,2.5476407883668921,2.543930137539792,2.5355801567061773,2.5183146257405022,2.485443874681136,2.4276479673402691,2.3333934929709996,2.1899851101067953,1.9847038852712491,1.7044586441460736
